[2025-12-04 14:30:56,548] 프로그램 시작
[2025-12-04 14:44:44,049] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 14:44:44,142] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 14:44:44,219] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 14:44:44,310] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 14:44:45,922] saveLoginData : 데이터 저장 성공
[2025-12-04 14:44:45,983] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:44:48,797] connectPrint : 프린트 연결 실패
[2025-12-04 14:44:48,844] DBload : 작업지시서 취소됨
[2025-12-04 14:44:49,853] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:44:49,942] clickRow : 상세페이지 연결 실패
[2025-12-04 14:45:55,456] connectPrint : 프린트 연결 실패
[2025-12-04 14:45:55,503] DBload : 작업지시서 취소됨
[2025-12-04 14:45:57,199] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:45:57,291] clickRow : 상세페이지 연결 실패
[2025-12-04 14:46:12,454] connectPrint : 프린트 연결 실패
[2025-12-04 14:46:12,502] DBload : 작업지시서 취소됨
[2025-12-04 14:46:15,148] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:46:15,240] clickRow : 상세페이지 연결 실패
[2025-12-04 14:46:34,384] connectPrint : 프린트 연결 실패
[2025-12-04 14:46:34,429] DBload : 작업지시서 취소됨
[2025-12-04 14:46:36,869] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:46:36,966] clickRow : 상세페이지 연결 실패
[2025-12-04 14:47:09,338] 프로그램 시작
[2025-12-04 14:47:09,447] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 14:47:09,539] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 14:47:09,629] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 14:47:09,720] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 14:47:09,811] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 14:47:09,889] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 14:47:09,980] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 14:47:10,071] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 14:47:10,162] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 14:47:10,255] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 14:47:10,344] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 14:47:11,847] saveLoginData : 데이터 저장 성공
[2025-12-04 14:47:11,920] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:47:13,588] connectPrint : 프린트 연결 실패
[2025-12-04 14:47:13,723] DBload : DB로드 실패
[2025-12-04 14:47:15,821] ConnectDBThread : test db 연결성공
[2025-12-04 14:47:15,821] ConnectDBThread : test db 닫기성공
[2025-12-04 14:47:16,370] connectPrint : 프린트 연결 실패
[2025-12-04 14:47:18,763] DBload : DB로드 실패
[2025-12-04 14:47:20,295] ConnectDBThread : test db 연결성공
[2025-12-04 14:47:20,295] ConnectDBThread : test db 닫기성공
[2025-12-04 14:47:20,848] connectPrint : 프린트 연결 실패
[2025-12-04 14:47:21,086] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:49:00,436] connectPrint : 프린트 연결 실패
[2025-12-04 14:49:00,509] DBload : DB로드 실패
[2025-12-04 14:49:01,690] ConnectDBThread : test db 연결성공
[2025-12-04 14:49:01,690] ConnectDBThread : test db 닫기성공
[2025-12-04 14:49:02,247] connectPrint : 프린트 연결 실패
[2025-12-04 14:49:02,693] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:49:37,690] 프로그램 시작
[2025-12-04 14:49:37,806] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 14:49:37,889] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 14:49:37,978] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 14:49:38,055] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 14:49:38,147] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 14:49:38,236] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 14:49:38,313] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 14:49:38,388] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 14:49:38,465] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 14:49:38,544] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 14:49:38,631] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 14:49:39,972] saveLoginData : 데이터 저장 성공
[2025-12-04 14:49:40,045] connectLight : 경광등(COM4) 비활성
[2025-12-04 14:49:41,564] connectPrint : 프린트 연결 실패
[2025-12-04 14:59:38,658] connectLight : 경광등(COM4) 비활성
[2025-12-04 15:01:23,724] connectPrint : 프린트 연결 실패
[2025-12-04 15:08:54,416] closeDB : DB(cursor_item) 연결해제 성공
[2025-12-04 15:08:54,416] closeDB : DB 연결해제 성공
[2025-12-04 15:09:07,490] 프로그램 시작
[2025-12-04 15:09:07,599] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 15:09:07,689] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 15:09:07,765] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 15:09:07,842] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 15:09:07,920] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 15:09:07,997] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 15:09:08,087] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 15:09:08,177] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 15:09:08,283] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 15:09:08,374] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 15:09:08,465] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 15:09:17,954] closeDB : DB(cursor_item) 연결해제 성공
[2025-12-04 15:09:17,954] closeDB : DB 연결해제 성공
[2025-12-04 15:10:49,614] 프로그램 시작
[2025-12-04 15:10:49,756] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 15:10:49,944] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 15:10:50,019] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 15:10:50,095] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 15:10:50,171] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 15:10:50,247] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 15:10:50,345] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 15:10:50,443] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 15:10:50,533] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 15:10:50,608] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 15:10:50,687] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 15:10:52,263] saveLoginData : 데이터 저장 성공
[2025-12-04 15:10:52,320] connectLight : 경광등(COM4) 비활성
[2025-12-04 15:10:54,287] connectPrint : 프린트 연결 실패
[2025-12-04 15:10:54,416] DBload : DB로드 실패
[2025-12-04 15:10:56,205] ConnectDBThread : test db 연결성공
[2025-12-04 15:10:56,205] ConnectDBThread : test db 닫기성공
[2025-12-04 15:10:56,757] connectPrint : 프린트 연결 실패
[2025-12-04 15:10:59,447] DBload : DB로드 실패
[2025-12-04 15:11:01,080] ConnectDBThread : test db 연결성공
[2025-12-04 15:11:01,080] ConnectDBThread : test db 닫기성공
[2025-12-04 15:11:01,622] connectPrint : 프린트 연결 실패
[2025-12-04 15:11:04,482] DBload : DB로드 실패
[2025-12-04 15:11:06,706] ConnectDBThread : test db 연결성공
[2025-12-04 15:11:06,706] ConnectDBThread : test db 닫기성공
[2025-12-04 15:11:07,272] connectPrint : 프린트 연결 실패
[2025-12-04 15:11:09,528] DBload : DB로드 실패
[2025-12-04 15:11:11,018] ConnectDBThread : test db 연결성공
[2025-12-04 15:11:11,018] ConnectDBThread : test db 닫기성공
[2025-12-04 15:11:11,569] connectPrint : 프린트 연결 실패
[2025-12-04 15:11:14,565] DBload : DB로드 실패
[2025-12-04 15:11:20,634] ConnectDBThread : test db 연결성공
[2025-12-04 15:11:20,634] ConnectDBThread : test db 닫기성공
[2025-12-04 15:11:21,217] connectPrint : 프린트 연결 실패
[2025-12-04 15:11:22,024] connectLight : 경광등(COM4) 비활성
[2025-12-04 15:11:30,384] closeDB : DB(cursor_item) 연결해제 성공
[2025-12-04 15:11:30,385] closeDB : DB 연결해제 성공
[2025-12-04 15:20:01,145] 프로그램 시작
[2025-12-04 15:20:01,249] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 15:20:01,433] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 15:20:01,509] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 15:20:01,600] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 15:20:01,685] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 15:20:01,765] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 15:20:01,856] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 15:20:01,946] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 15:20:02,036] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 15:20:02,113] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 15:20:02,202] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 15:20:06,043] saveLoginData : 데이터 저장 성공
[2025-12-04 15:20:06,113] connectLight : 경광등(COM4) 비활성
[2025-12-04 15:20:14,083] closeDB : DB(cursor_item) 연결해제 성공
[2025-12-04 15:20:14,084] closeDB : DB 연결해제 성공
[2025-12-04 15:21:55,279] 프로그램 시작
[2025-12-04 15:21:55,419] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 15:21:55,494] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 15:21:55,585] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 15:21:55,870] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 15:22:23,940] 프로그램 시작
[2025-12-04 15:22:24,045] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 15:22:24,132] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 15:22:24,207] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 15:22:24,297] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 15:22:24,388] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 15:22:24,479] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 15:22:24,554] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 15:22:24,631] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 15:22:24,709] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 15:22:24,798] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 15:22:24,872] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 15:22:26,497] saveLoginData : 데이터 저장 성공
[2025-12-04 15:22:26,570] connectLight : 경광등(COM4) 비활성
[2025-12-04 15:22:28,611] connectPrint : 프린트 연결 실패
[2025-12-04 15:22:28,735] DBload : DB로드 실패
[2025-12-04 15:22:30,936] ConnectDBThread : test db 연결성공
[2025-12-04 15:22:30,936] ConnectDBThread : test db 닫기성공
[2025-12-04 15:22:31,504] connectPrint : 프린트 연결 실패
[2025-12-04 15:22:33,764] DBload : DB로드 실패
[2025-12-04 15:22:35,204] ConnectDBThread : test db 연결성공
[2025-12-04 15:22:35,204] ConnectDBThread : test db 닫기성공
[2025-12-04 15:22:35,765] connectPrint : 프린트 연결 실패
[2025-12-04 15:22:38,809] DBload : DB로드 실패
[2025-12-04 15:22:41,582] ConnectDBThread : test db 연결성공
[2025-12-04 15:22:41,582] ConnectDBThread : test db 닫기성공
[2025-12-04 15:22:42,144] connectPrint : 프린트 연결 실패
[2025-12-04 15:22:43,842] DBload : DB로드 실패
[2025-12-04 15:22:44,699] ConnectDBThread : test db 연결성공
[2025-12-04 15:22:44,700] ConnectDBThread : test db 닫기성공
[2025-12-04 15:22:45,248] connectPrint : 프린트 연결 실패
[2025-12-04 15:22:48,887] DBload : DB로드 실패
[2025-12-04 15:22:50,306] ConnectDBThread : test db 연결성공
[2025-12-04 15:22:50,306] ConnectDBThread : test db 닫기성공
[2025-12-04 15:22:50,865] connectPrint : 프린트 연결 실패
[2025-12-04 15:22:53,921] DBload : DB로드 실패
[2025-12-04 15:27:00,944] 프로그램 시작
[2025-12-04 15:27:01,056] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 15:27:01,147] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 15:27:01,238] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 15:27:01,315] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 15:27:01,391] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 15:27:01,481] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 15:27:01,571] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 15:27:01,663] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 15:27:01,755] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 15:27:01,847] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 15:27:01,923] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 15:27:03,756] saveLoginData : 데이터 저장 성공
[2025-12-04 15:27:03,815] connectLight : 경광등(COM4) 비활성
[2025-12-04 15:27:16,504] saveData : 데이터 저장 성공
[2025-12-04 15:27:17,317] connectLight : 경광등(COM4) 비활성
[2025-12-04 20:47:36,301] 프로그램 시작
[2025-12-04 20:47:36,455] FTP 파일 다운로드 성공(DAESUNG_NEW_VERSION.ini)
[2025-12-04 20:47:36,546] FTP 파일 다운로드 성공(DAESUNG_MES_S.txt)
[2025-12-04 20:47:36,623] FTP 파일 다운로드 성공(DAESUNG_MES_S(S).txt)
[2025-12-04 20:47:36,698] FTP 파일 다운로드 성공(DAESUNG_MES_C.txt)
[2025-12-04 20:47:36,778] FTP 파일 다운로드 성공(DAESUNG_MES_C(S).txt)
[2025-12-04 20:47:36,867] FTP 파일 다운로드 성공(DAESUNG_MES_Z.txt)
[2025-12-04 20:47:36,962] FTP 파일 다운로드 성공(DAESUNG_MES_Z(300).txt)
[2025-12-04 20:47:37,035] FTP 파일 다운로드 성공(DAESUNG_MES_Z(S).txt)
[2025-12-04 20:47:37,111] FTP 파일 다운로드 성공(DAESUNG_MES_M.txt)
[2025-12-04 20:47:37,201] FTP 파일 다운로드 성공(DAESUNG_MES_F.txt)
[2025-12-04 20:47:37,276] FTP 파일 다운로드 성공(DAESUNG_MES_IF.txt)
[2025-12-04 20:47:43,828] saveLoginData : 데이터 저장 성공
[2025-12-04 20:47:43,908] connectLight : 경광등(COM4) 비활성
[2025-12-04 20:47:47,055] closeDB : DB(cursor_item) 연결해제 성공
[2025-12-04 20:47:47,055] closeDB : DB 연결해제 성공
